SampleID,ImageName,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,SurveyID,Locality,ScientificName,Presence,IndividualCount
,DSC-11442,26.4005,-84.7657,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11443,26.4005,-84.7657,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11444,26.4005,-84.7657,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11447,26.4004,-84.7658,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11461,26.4000,-84.7662,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11463,26.4001,-84.7663,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11464,26.4001,-84.7663,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11465,26.4000,-84.7663,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11468,26.4000,-84.7663,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11469,26.3999,-84.7664,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11470,26.3999,-84.7664,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11471,26.3998,-84.7665,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11472,26.3998,-84.7665,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11473,26.3998,-84.7665,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11474,26.3998,-84.7665,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11478,26.3997,-84.7666,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11479,26.3997,-84.7667,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11480,26.3997,-84.7667,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11483,26.3996,-84.7667,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11484,26.3996,-84.7667,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11485,26.3995,-84.7668,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11493,26.3993,-84.7670,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11500,26.3993,-84.7670,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11504,26.3994,-84.7670,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11513,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11514,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11515,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11516,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11517,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11522,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11524,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11525,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11526,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11527,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11529,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11530,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11532,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11533,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11534,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11537,26.3994,-84.7670,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11540,26.3994,-84.7670,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11545,26.3994,-84.7670,415,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11551,26.3994,-84.7670,415,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11559,26.3993,-84.7670,417,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11563,26.3993,-84.7670,417,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11580,26.3990,-84.7659,414,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11595,26.3986,-84.7647,413,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11612,26.3981,-84.7639,410,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11613,26.3980,-84.7638,410,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11614,26.3980,-84.7637,410,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11615,26.3980,-84.7637,410,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11616,26.3980,-84.7637,410,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11617,26.3980,-84.7637,410,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11618,26.3980,-84.7637,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11619,26.3980,-84.7637,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11620,26.3980,-84.7637,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11621,26.3980,-84.7637,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11623,26.3980,-84.7637,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11625,26.3980,-84.7637,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11626,26.3980,-84.7637,411,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11627,26.3980,-84.7637,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11628,26.3980,-84.7637,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11629,26.3980,-84.7637,412,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11634,26.3980,-84.7638,417,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11635,26.3979,-84.7639,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11637,26.3978,-84.7640,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11639,26.3977,-84.7641,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11640,26.3977,-84.7642,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11641,26.3976,-84.7643,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11642,26.3975,-84.7643,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11643,26.3976,-84.7643,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11644,26.3975,-84.7644,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11651,26.3971,-84.7642,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11652,26.3970,-84.7642,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11653,26.3971,-84.7642,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11654,26.3970,-84.7640,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11655,26.3969,-84.7640,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11656,26.3969,-84.7640,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11657,26.3969,-84.7639,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11658,26.3969,-84.7638,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11660,26.3969,-84.7637,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11661,26.3969,-84.7637,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11662,26.3968,-84.7636,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11663,26.3968,-84.7636,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11664,26.3968,-84.7635,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11665,26.3968,-84.7635,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11666,26.3968,-84.7635,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11667,26.3968,-84.7633,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11668,26.3968,-84.7633,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11669,26.3968,-84.7631,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11670,26.3968,-84.7631,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11671,26.3968,-84.7630,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11672,26.3967,-84.7631,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11673,26.3967,-84.7631,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11674,26.3967,-84.7631,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11675,26.3967,-84.7630,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11677,26.3966,-84.7628,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11678,26.3967,-84.7628,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11679,26.3967,-84.7628,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11680,26.3967,-84.7628,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11681,26.3966,-84.7629,421,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11682,26.3966,-84.7629,421,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11683,26.3966,-84.7629,421,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11684,26.3966,-84.7629,421,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11685,26.3966,-84.7629,422,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11686,26.3966,-84.7629,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11687,26.3965,-84.7629,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11688,26.3965,-84.7629,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11689,26.3965,-84.7629,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11690,26.3965,-84.7629,429,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11691,26.3965,-84.7629,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11692,26.3965,-84.7629,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11693,26.3964,-84.7629,435,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11694,26.3964,-84.7629,437,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11696,26.3964,-84.7629,441,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11697,26.3964,-84.7630,441,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11698,26.3964,-84.7630,442,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11699,26.3963,-84.7631,444,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11700,26.3963,-84.7633,448,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11701,26.3963,-84.7634,448,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11702,26.3962,-84.7635,468,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11703,26.3962,-84.7636,467,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11704,26.3962,-84.7636,466,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11705,26.3962,-84.7636,466,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11706,26.3962,-84.7637,467,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11707,26.3962,-84.7638,468,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11708,26.3962,-84.7639,466,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11709,26.3961,-84.7639,467,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11710,26.3961,-84.7639,467,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11711,26.3961,-84.7639,467,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11712,26.3961,-84.7639,469,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11713,26.3960,-84.7639,468,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11714,26.3960,-84.7639,467,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11715,26.3960,-84.7640,467,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11716,26.3960,-84.7641,468,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11717,26.3960,-84.7642,468,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11718,26.3960,-84.7643,468,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11719,26.3960,-84.7644,465,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11720,26.3960,-84.7645,462,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11721,26.3960,-84.7646,450,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11722,26.3960,-84.7646,450,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11723,26.3959,-84.7646,452,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11726,26.3958,-84.7646,453,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11727,26.3957,-84.7647,453,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11728,26.3957,-84.7647,449,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11729,26.3956,-84.7647,447,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11730,26.3956,-84.7647,445,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11731,26.3956,-84.7648,444,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11732,26.3955,-84.7648,442,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11735,26.3957,-84.7649,449,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11736,26.3958,-84.7648,449,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11737,26.3959,-84.7648,449,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11738,26.3960,-84.7648,449,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11739,26.3960,-84.7648,447,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11743,26.3964,-84.7648,444,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11744,26.3965,-84.7648,443,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11746,26.3966,-84.7647,442,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11749,26.3966,-84.7646,441,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11750,26.3966,-84.7646,441,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11751,26.3966,-84.7646,442,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11752,26.3966,-84.7646,442,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11755,26.3966,-84.7647,444,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11756,26.3965,-84.7647,443,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11763,26.3962,-84.7640,437,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11764,26.3947,-84.7599,436,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11765,26.3947,-84.7599,435,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11766,26.3947,-84.7599,435,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11771,26.3947,-84.7599,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11772,26.3947,-84.7599,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11773,26.3947,-84.7599,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11808,26.3935,-84.7601,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11809,26.3934,-84.7601,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11811,26.3933,-84.7601,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11812,26.3933,-84.7601,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11813,26.3932,-84.7601,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11822,26.3925,-84.7598,437,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11823,26.3924,-84.7599,436,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11824,26.3923,-84.7599,435,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11833,26.3916,-84.7598,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11838,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11844,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11845,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11846,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11847,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11848,26.3912,-84.7598,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11849,26.3911,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11850,26.3910,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11851,26.3909,-84.7599,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11852,26.3909,-84.7599,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11853,26.3908,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11854,26.3908,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11856,26.3908,-84.7598,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11858,26.3908,-84.7597,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11859,26.3908,-84.7596,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11860,26.3908,-84.7596,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11861,26.3908,-84.7595,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11862,26.3908,-84.7595,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11863,26.3908,-84.7594,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11864,26.3907,-84.7594,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11865,26.3907,-84.7593,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11866,26.3907,-84.7592,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11867,26.3908,-84.7592,432,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11868,26.3908,-84.7591,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11869,26.3909,-84.7591,432,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11870,26.3909,-84.7589,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11871,26.3909,-84.7589,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11872,26.3908,-84.7589,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11874,26.3907,-84.7589,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11875,26.3907,-84.7589,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11876,26.3906,-84.7589,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11877,26.3906,-84.7589,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11878,26.3905,-84.7589,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11879,26.3905,-84.7589,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11880,26.3905,-84.7589,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11881,26.3905,-84.7589,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11882,26.3904,-84.7589,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11883,26.3904,-84.7589,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11884,26.3903,-84.7589,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11885,26.3903,-84.7589,423,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11886,26.3903,-84.7589,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11887,26.3902,-84.7590,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11888,26.3902,-84.7590,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11889,26.3901,-84.7590,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11891,26.3900,-84.7589,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11892,26.3900,-84.7588,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11893,26.3899,-84.7588,429,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11894,26.3898,-84.7587,429,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11895,26.3897,-84.7587,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11896,26.3896,-84.7586,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11897,26.3896,-84.7586,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11898,26.3895,-84.7585,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11899,26.3895,-84.7585,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11900,26.3894,-84.7585,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11901,26.3894,-84.7585,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11902,26.3893,-84.7584,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11903,26.3894,-84.7583,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11904,26.3894,-84.7583,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11905,26.3893,-84.7583,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11906,26.3893,-84.7584,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11908,26.3892,-84.7584,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11910,26.3891,-84.7585,429,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11911,26.3890,-84.7585,429,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11912,26.3889,-84.7585,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11913,26.3889,-84.7585,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11920,26.3947,-84.7599,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11921,26.3947,-84.7599,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11922,26.3947,-84.7599,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11923,26.3947,-84.7599,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11924,26.3947,-84.7599,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11925,26.3947,-84.7599,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11926,26.3947,-84.7600,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11927,26.3947,-84.7600,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11928,26.3946,-84.7601,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11929,26.3946,-84.7601,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11930,26.3946,-84.7603,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11931,26.3946,-84.7603,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11936,26.3945,-84.7603,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11937,26.3945,-84.7603,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11942,26.3945,-84.7602,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11943,26.3945,-84.7602,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11945,26.3944,-84.7602,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11946,26.3943,-84.7601,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11947,26.3943,-84.7601,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11948,26.3943,-84.7601,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11953,26.3941,-84.7601,434,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11962,26.3938,-84.7601,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11966,26.3937,-84.7601,429,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11967,26.3937,-84.7601,429,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11968,26.3936,-84.7602,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11972,26.3935,-84.7602,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11973,26.3935,-84.7602,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11974,26.3935,-84.7602,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11976,26.3935,-84.7602,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11977,26.3935,-84.7602,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11978,26.3935,-84.7602,426,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11981,26.3935,-84.7602,425,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11982,26.3935,-84.7602,424,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11985,26.3935,-84.7602,422,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-11987,26.3935,-84.7602,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12005,26.3932,-84.7601,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12007,26.3931,-84.7601,431,8/14/2017,NF-1708,Long Mound South,,0,
DSC-12008_1338,DSC-12008,26.3930,-84.7600,432,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12017,26.3927,-84.7599,437,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12033,26.3920,-84.7599,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12035,26.3920,-84.7599,433,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12036,26.3919,-84.7599,432,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12037,26.3919,-84.7599,432,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12038,26.3918,-84.7598,431,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12041,26.3917,-84.7598,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12043,26.3916,-84.7598,430,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12047,26.3916,-84.7598,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12048,26.3915,-84.7598,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12049,26.3915,-84.7598,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12050,26.3914,-84.7598,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12051,26.3914,-84.7598,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12052,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12053,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12054,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12055,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12061,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12063,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12065,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12067,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12070,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12071,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12072,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12073,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12074,26.3912,-84.7598,427,8/14/2017,NF-1708,Long Mound South,,0,
,DSC-12075,26.3912,-84.7598,427,8/14/2017,NF-1708,Long Mound South,,0,
